Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 17:27:23 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -hierarchical_percentages -file hdl_64_1_1_2/utilization_hier_perc.post_synth.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Synthesized
----------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+--------------+--------------+-------------+----------+--------------+-------------+-----------+----------+------------+
|               Instance               |           Module           |  Total LUTs  |  Logic LUTs  |   LUTRAMs   |   SRLs   |      FFs     |    RAMB36   |   RAMB18  |   URAM   | DSP Blocks |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_431 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_431 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__41 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_17                  |               hw_deque_267 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_17)              |               hw_deque_267 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_428 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_429 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_429 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__42 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_18                  |               hw_deque_268 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_18)              |               hw_deque_268 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_426 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_427 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_427 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__43 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_19                  |               hw_deque_269 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_19)              |               hw_deque_269 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_424 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_425 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_425 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__44 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_2                   |               hw_deque_270 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_2)               |               hw_deque_270 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_422 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_423 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_423 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__59 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_20                  |               hw_deque_271 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_20)              |               hw_deque_271 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_420 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_421 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_421 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__45 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_21                  |               hw_deque_272 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_21)              |               hw_deque_272 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_418 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_419 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_419 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__46 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_22                  |               hw_deque_273 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_22)              |               hw_deque_273 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_416 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_417 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_417 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__40 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_23                  |               hw_deque_274 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_23)              |               hw_deque_274 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_414 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_415 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_415 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__39 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_24                  |               hw_deque_275 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_24)              |               hw_deque_275 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_412 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_413 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_413 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__33 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_25                  |               hw_deque_276 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_25)              |               hw_deque_276 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_410 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_411 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_411 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__34 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_26                  |               hw_deque_277 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_26)              |               hw_deque_277 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_408 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_409 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_409 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__32 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_27                  |               hw_deque_278 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_27)              |               hw_deque_278 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_406 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_407 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_407 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__35 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_28                  |               hw_deque_279 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_28)              |               hw_deque_279 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_404 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_405 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_405 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__36 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_29                  |               hw_deque_280 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_29)              |               hw_deque_280 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_402 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_403 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_403 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__37 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_3                   |               hw_deque_281 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_3)               |               hw_deque_281 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_400 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_401 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_401 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__60 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_30                  |               hw_deque_282 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_30)              |               hw_deque_282 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_398 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_399 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_399 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__38 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_31                  |               hw_deque_283 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_31)              |               hw_deque_283 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_396 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_397 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_397 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__26 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_32                  |               hw_deque_284 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_32)              |               hw_deque_284 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_394 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_395 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_395 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__27 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_33                  |               hw_deque_285 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_33)              |               hw_deque_285 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_392 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_393 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_393 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__28 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_34                  |               hw_deque_286 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_34)              |               hw_deque_286 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_390 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_391 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_391 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__29 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
