Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 20:37:24 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file hdl_128_1_1_2/utilization_hier.post_pr.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|               Instance               |           Module           | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|       casServers_57                  |        contAddrServer_1239 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_58                  |        contAddrServer_1240 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_59                  |        contAddrServer_1241 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_6                   |        contAddrServer_1242 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_60                  |        contAddrServer_1243 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_61                  |        contAddrServer_1244 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_62                  |        contAddrServer_1245 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_63                  |        contAddrServer_1246 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_64                  |        contAddrServer_1247 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_65                  |        contAddrServer_1248 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_66                  |        contAddrServer_1249 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
